node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
4,5,0.05828,-73.6811044314779,40.7018318376356,-73.6785018523218,40.7238744478676,0.05828,0,2021.12572136986,2021.18400136986
4,3,0.05858,-73.6811044314779,40.7018318376356,-73.6970677417562,40.6939304132393,0.05858,0,2021.12572136986,2021.18430136986
5,1,0.000300000000000002,-73.6785018523218,40.7238744478676,-73.6508704629685,40.7486400324971,0.05858,0.05828,2021.18400136986,2021.18430136986
5,2,0.0023,-73.6785018523218,40.7238744478676,-73.7597973643074,40.6585231789763,0.06058,0.05828,2021.18400136986,2021.18630136986
9,6,0.10112,-73.9787045420516,40.7455024940032,-73.9907318220716,40.7323157124587,0.10112,0,2021.08792109589,2021.18904109589
9,10,7.00308251700005e-05,-73.9787045420516,40.7455024940032,-73.9768132956384,40.7437648492798,7.00308251700005e-05,0,2021.08792109589,2021.08799112671
10,7,0.002049969175,-73.9768132956384,40.7437648492798,-73.9795565309597,40.7474371935825,0.00212000000017,7.00308251700005e-05,2021.08799112671,2021.09004109589
10,8,0.002049969175,-73.9768132956384,40.7437648492798,-73.983674661411,40.7346883388988,0.00212000000017,7.00308251700005e-05,2021.08799112671,2021.09004109589
15,16,0.10516,-73.6756281434818,40.7004345027071,-73.9506592518064,40.6019332287629,0.10516,0,2021.20957054795,2021.31473054795
16,11,0.00279,-73.9506592518064,40.6019332287629,-73.938318181981,40.6044621351175,0.10795,0.10516,2021.31473054795,2021.31752054795
16,12,0.00779000000000001,-73.9506592518064,40.6019332287629,-73.9789274635473,40.5830158163347,0.11295,0.10516,2021.31473054795,2021.32252054795
15,17,0.13437,-73.6756281434818,40.7004345027071,-73.339811097017,40.7790965287038,0.13437,0,2021.20957054795,2021.34394054795
17,13,0.02858,-73.339811097017,40.7790965287038,-73.301442863814,40.795367720629,0.16295,0.13437,2021.34394054795,2021.37252054795
17,14,0.05058,-73.339811097017,40.7790965287038,-73.3249987266098,40.7936510040567,0.18495,0.13437,2021.34394054795,2021.39452054795
22,23,0.04337299515,-73.8790648135488,40.7133754582489,-73.8804292758608,40.7147948306113,0.04337299515,0,2021.13984864869,2021.18322164384
22,24,0.001742995153,-73.8790648135488,40.7133754582489,-73.8752210540452,40.7180838449573,0.001742995153,0,2021.13984864869,2021.14159164384
24,21,0.02197,-73.8752210540452,40.7180838449573,-73.8652151542342,40.716829023462,0.023712995153,0.001742995153,2021.14159164384,2021.16356164384
24,20,0.02497,-73.8752210540452,40.7180838449573,-73.8807633773526,40.7085773287738,0.026712995153,0.001742995153,2021.14159164384,2021.16656164384
23,18,0.00034,-73.8804292758608,40.7147948306113,-73.8790293047042,40.7202153653997,0.04371299515,0.04337299515,2021.18322164384,2021.18356164384
23,19,0.00034,-73.8804292758608,40.7147948306113,-73.8822514328711,40.7082821184447,0.04371299515,0.04337299515,2021.18322164384,2021.18356164384
