node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
2052,2053,Bronx,Bronx,0.1627073412,0.1627073412,0,2020.66258277804,2020.82529011924,1
2052,2766,Bronx,Bronx,0.00760799548500002,0.00760799548500002,0,2020.66258277804,2020.67019077353,1
2766,4098,Bronx,Bronx,0.06543141046,0.073039405945,0.00760799548500002,2020.67019077353,2020.73562218399,1
2766,2767,Bronx,Bronx,0.06979724097,0.077405236455,0.00760799548500002,2020.67019077353,2020.7399880145,1
2767,3029,Bronx,Bronx,0.00383021240900006,0.081235448864,0.077405236455,2020.7399880145,2020.7438182269,1
3029,3141,Bronx,Bronx,0.00676872306499998,0.088004171929,0.081235448864,2020.7438182269,2020.75058694997,1
3141,3142,Bronx,Bronx,0.006997848488,0.095002020417,0.088004171929,2020.75058694997,2020.75758479846,1
3142,3144,Bronx,Bronx,0.000710593985499997,0.0957126144025,0.095002020417,2020.75758479846,2020.75829539244,1
2767,2768,Bronx,Bronx,0.02825642307,0.105661659525,0.077405236455,2020.7399880145,2020.76824443757,1
2768,2954,Bronx,Bronx,0.0152237714900001,0.120885431015,0.105661659525,2020.76824443757,2020.78346820906,1
3144,3145,Bronx,Bronx,0.02846425394,0.1241768683425,0.0957126144025,2020.75829539244,2020.78675964638,1
3029,3030,Bronx,Bronx,0.05249967896,0.133735127824,0.081235448864,2020.7438182269,2020.79631790586,1
2768,2769,Bronx,Bronx,0.0284402409000001,0.134101900425,0.105661659525,2020.76824443757,2020.79668467847,1
3030,3038,Bronx,Bronx,0.00821713160600002,0.14195225943,0.133735127824,2020.79631790586,2020.80453503747,1
3145,3157,Bronx,Bronx,0.0203801514900001,0.1445570198325,0.1241768683425,2020.78675964638,2020.80713979787,1
2769,2770,Bronx,Bronx,0.0143839878599999,0.148485888285,0.134101900425,2020.79668467847,2020.81106866633,1
3157,3158,Bronx,Bronx,0.007340293429,0.1518973132615,0.1445570198325,2020.80713979787,2020.8144800913,1
2770,2833,Bronx,Bronx,0.00917266666600003,0.157658554951,0.148485888285,2020.81106866633,2020.82024133299,1
2833,2847,Bronx,Bronx,0.00355996490599997,0.161218519857,0.157658554951,2020.82024133299,2020.8238012979,1
2847,2849,Bronx,Bronx,0.000742545791400095,0.1619610656484,0.161218519857,2020.8238012979,2020.82454384369,1
2053,2054,Bronx,Bronx,0.000987010575499991,0.1636943517755,0.1627073412,2020.82529011924,2020.82627712982,1
3158,3160,Bronx,Bronx,0.01318908983,0.1650864030915,0.1518973132615,2020.8144800913,2020.82766918113,1
2054,2055,Bronx,Bronx,0.00582139861700004,0.1695157503925,0.1636943517755,2020.82627712982,2020.83209852843,1
3038,3039,Bronx,Bronx,0.03116765526,0.17311991469,0.14195225943,2020.80453503747,2020.83570269273,1
3160,3161,Bronx,Bronx,0.00947102209299999,0.1745574251845,0.1650864030915,2020.82766918113,2020.83714020322,1
3161,3163,Bronx,Bronx,0.00440510135399996,0.1789625265385,0.1745574251845,2020.83714020322,2020.84154530458,1
3163,3167,Bronx,Bronx,8.3798973359972e-05,0.17904632551186,0.1789625265385,2020.84154530458,2020.84162910355,1
2053,2741,Bronx,Bronx,0.01750665964,0.18021400084,0.1627073412,2020.82529011924,2020.84279677888,1
2849,2851,Bronx,NewYork,0.02117019395,0.1831312595984,0.1619610656484,2020.82454384369,2020.84571403764,1
3167,3168,Bronx,Bronx,0.01053407768,0.18958040319186,0.17904632551186,2020.84162910355,2020.85216318123,1
3168,3169,Bronx,Bronx,0.000167483253699974,0.18974788644556,0.18958040319186,2020.85216318123,2020.85233066449,1
3169,3170,Bronx,Bronx,0.0015360888,0.19128397524556,0.18974788644556,2020.85233066449,2020.85386675329,1
2055,2057,Bronx,Bronx,0.02184196455,0.1913577149425,0.1695157503925,2020.83209852843,2020.85394049298,1
3038,3083,Bronx,NewYork,0.0515711559299999,0.19352341536,0.14195225943,2020.80453503747,2020.8561061934,1
3170,3339,Bronx,Bronx,0.00258379312300006,0.19386776836856,0.19128397524556,2020.85386675329,2020.85645054641,1
2770,2771,Bronx,Bronx,0.0472083776500001,0.195694265935,0.148485888285,2020.81106866633,2020.85827704398,1
